,Client ID,Name,Legal Name,Start Date,Street #,Street Name,State,Zip,Lat,Lon,Accuracy,Category,Neighborhood
624,199901260002,Wal-Mart Super Center #3738,Wal-Mart Stores Inc,2/21/2008,4015,Freeport Rd,PA,15065.0,40.646955,-79.713092,9.0,Supermarket,
625,200802270003,Wal-Mart Super Center #3838,Wal-Mart Stores Inc,1/19/2006,2010,Village Center Dr,PA,15084.0,40.564069,-79.804052,9.0,Supermarket,
626,200601270011,Whole Foods Market #53,Whole Foods Market Group Inc,9/27/2002,5880,Centre Ave,PA,15206.0,40.45852,-79.928707,9.0,Supermarket,Shadyside
627,200210010004,Whole Foods Wexford #10377,Whole Foods Market Inc,3/28/2012,10576,Perry Hi,PA,15090.0,40.39721,-77.025796,5.0,Supermarket,
628,201203290001,Giant Eagle Market #616,,11/4/2003,600,Brentwood Towne Sq,PA,15227.0,40.366498,-79.9829,9.0,Supermarket,
629,200311100003,Save A Lot Crafton,,6/1/2004,,Crafton Ingram Shopping Center @ Foster Ave,PA,15205.0,40.44177,-80.087015,3.0,Supermarket,
630,200406040001,Shop 'n Save McKeesport,,6/30/1997,815,5th Ave,PA,15132.0,40.352,-79.856045,9.0,Supermarket,
631,56556,The Uncommon Market,C P Food Store Inc,11/21/1991,1798,Highland Rd,PA,15241.0,40.348876,-80.052248,9.0,Supermarket,
632,47923,Market Outlet,Great Buys Inc,12/30/2010,1700,Penn Av,PA,15222.0,40.4497,-79.985758,9.0,Supermarket,Strip District
633,201101070007,Karibu International Market LLC,Karibu Internation Market LLC,10/28/2014,2740,Saw Mill Run Bo,PA,15227.0,40.378296,-79.991494,9.0,Supermarket,
634,201410310006,South Hills IGA,Kutscher Inc,12/1/2006,649,Old Clairton Rd,PA,15236.0,40.324262,-79.956892,9.0,Supermarket,
635,200612060005,Leonard Labriola's Italian Market,Labriola Italian Stores Inc,7/23/2004,4039,Monroeville Blvd,PA,15146.0,40.43557,-79.768914,9.0,Supermarket,
636,200407290001,Lamperts Deli Express,Lamperts Food Market Inc,11/21/2012,2010,Eden Park Bo,PA,15132.0,40.34505,-79.84648,3.0,Supermarket,
637,201211270011,Las Palmas,"Las Palmas, LLC",12/8/2009,700,Brookline Blvd,PA,15226.0,40.394595,-80.021685,9.0,Supermarket,Brookline
638,200912140001,Leonard Labriola's Italian Store,Leonard Labriola's Italian Stores LLC,8/26/2010,112,Northgate Dr,PA,15086.0,40.650509,-80.078238,9.0,Supermarket,
639,201009080008,Shursave,Lix Superpark Inc #3,6/1/1984,4401,Liberty Av,PA,15224.0,40.463648,-79.952803,8.0,Supermarket,Bloomfield
640,38101,Groceria Italiano,Madonna Teresa Corp,8/21/1998,237,Cedarville St,PA,15224.0,40.46186,-79.948546,9.0,Supermarket,Bloomfield
641,57626,Market on Broadway IGA / Las Palmas,"Market on Broadway IGA / Las Palmas, Inc",7/15/2013,1616,Broadway Ave,PA,15216.0,40.410007,-80.024988,9.0,Supermarket,Beechview
642,201312090007,Market on Forbes IGA,Market on Forbes Inc,8/11/2008,3609,Forbes Ave / 2nd Fl,PA,15213.0,40.440974,-79.958169,9.0,Supermarket,Central Oakland
643,200808150002,McGinnis Sisters Market,McGinnis Food Ctr Inc,9/21/1995,4311,Northern Pike,PA,15146.0,40.435043,-79.753389,9.0,Supermarket,
644,54350,McGinnis Sisters Market,McGinnis Food Ctr Inc,2/29/1996,3825,Saw Mill Run Blvd,PA,15227.0,40.369718,-79.98215,9.0,Supermarket,
645,54797,Murray Avenue Kosher,Murray Avenue Kosher Inc,12/11/1996,1916,Murray Ave,PA,15217.0,40.435463,-79.923124,9.0,Supermarket,Squirrel Hill South
646,56065,Oriental Market,Oriental Market LLC,1/19/2011,4768,Mcknight Rd,PA,15237.0,40.519802,-80.004493,9.0,Supermarket,
647,201101200001,Pakeeza,Pakeeza Inc,2/27/2013,4411,Old Wm Penn Hi,PA,15146.0,40.445986,-79.764292,9.0,Supermarket,
648,201303130004,Robert Wholey Co,Robert Wholey Co Inc,12/16/1992,1711,Penn Av,PA,15222.0,40.450111,-79.985875,9.0,Supermarket,Strip District
649,1795,T-Bones,T-Bones Inc,5/4/1985,100,Vip Dr / Suite #101,PA,15090.0,40.616651,-80.09284,9.0,Supermarket,
650,39139,The Fresh Market,The Fresh Market Inc.,7/3/2013,1551,Washington Rd,PA,15228.0,40.355489,-80.050351,8.0,Supermarket,
651,201306280008,Two Louie's Market,Two Louie's Market Inc,4/21/2008,1233,Penn Av,PA,15222.0,40.446442,-79.991746,9.0,Supermarket,Strip District
652,200804240004,WFH / Wing Fat Hong Oriental Food Market,WFH Market LLC,11/20/2014,2306,Penn Av,PA,15222.0,40.452797,-79.981077,9.0,Supermarket,Strip District
653,201411210003,Bombay Market,,1/5/2015,4605,Centre Av,PA,15213.0,40.452129,-79.951792,9.0,Supermarket,North Oakland
654,201501050001,Brownsville Food & Drinks,,6/19/2015,1810,Brownsville Rd,PA,15210.0,40.396851,-79.988112,9.0,Supermarket,Carrick
655,201506250005,Community Super Market,,1/1/1970,1117,Milltown Rd,PA,15147.0,40.498635,-79.790045,8.0,Supermarket,
656,262,Coraopolis Cash Market,,10/1/1952,1017,4th Ave,PA,15108.0,40.518306,-80.162798,9.0,Supermarket,
657,34765,Gorkhali Store,,5/19/2014,2116,Brownsville Rd,PA,15210.0,40.392709,-79.987056,9.0,Supermarket,Carrick
658,201406020003,Patsy's Market,,8/16/2000,483,Center Av,PA,15147.0,40.50669,-79.839699,9.0,Supermarket,
659,200008180001,Safrans Market,,6/17/1984,429,Walnut St,PA,15143.0,40.541022,-80.182322,9.0,Supermarket,
660,30265,Subha Laxmi Grocery,,5/21/2014,2950,Brownsville Rd,PA,15227.0,40.381398,-79.976585,9.0,Supermarket,Carrick
661,201406020006,Community Market,,11/7/2002,1710,Pacific Av,PA,15065.0,40.623319,-79.723879,8.0,Supermarket,
662,200211120002,GFS Marketplace,,10/14/2007,1,Urbano Wa,PA,15205.0,40.44177,-80.087015,3.0,Supermarket,
663,200710160002,Leonard Labriola Foods,,4/1/1969,121,Hulton Rd,PA,15147.0,40.484477,-79.81999,9.0,Supermarket,
664,253,Aldi #69,Aldi Inc,11/5/2007,8000,Mcknight Rd,PA,15237.0,40.551152,-80.021213,9.0,Supermarket,
665,200711090001,Aldi #77,Aldi Inc,10/6/2011,11800,Perry Hi,PA,15090.0,40.39721,-77.025796,5.0,Supermarket,
666,201110130006,Aldi #79,Aldi Inc,10/23/2012,2628,Carson St,PA,15203.0,40.426914,-79.96753,9.0,Supermarket,South Side Flats
667,201210250002,Aldi #80,Aldi Inc,5/8/2013,5631,Baum Blvd,PA,15213.0,40.458291,-79.935066,9.0,Supermarket,Friendship
668,201304250008,Wal-Mart #2603,Wal-Mart Stores Inc,1/14/2000,300,Wal-Mart Dr,PA,15044.0,40.623006,-79.946578,9.0,Supermarket,
669,200001280001,Wal-Mart #5040,Wal-Mart Stores Inc,2/19/2008,2200,Washington Pi,PA,15106.0,40.173242,-80.24199,9.0,Supermarket,
670,200802270004,Wal-Mart #5339,Wal-Mart Stores Inc,10/20/2003,877,Freeport Rd,PA,15238.0,40.488181,-79.888875,9.0,Supermarket,Lincoln-Lemington-Belmar
671,200310290007,,,,,,,,,,,,
